date,symbol,close
2023-10-09,002594.SZ,102.86
2023-10-09,600036.SH,78.88
2023-10-10,600000.SH,113.55
2023-10-10,600519.SH,103.0
2023-10-10,000001.SZ,55.53
2023-10-10,300750.SZ,104.82
2023-10-10,601318.SH,97.68
2023-10-10,000858.SZ,118.95
2023-10-10,002594.SZ,66.67
2023-10-10,600036.SH,73.73
2023-10-11,600000.SH,90.66
2023-10-11,600519.SH,63.2
2023-10-11,000001.SZ,92.39
2023-10-11,300750.SZ,72.41
2023-10-11,601318.SH,113.83
2023-10-11,000858.SZ,70.68
2023-10-11,002594.SZ,82.25
2023-10-11,600036.SH,113.21
2023-10-12,600000.SH,66.88
2023-10-12,600519.SH,110.78
2023-10-12,000001.SZ,70.29
2023-10-12,300750.SZ,87.23
2023-10-12,601318.SH,77.73
2023-10-12,000858.SZ,58.66
2023-10-12,002594.SZ,108.4
2023-10-12,600036.SH,100.13
2023-10-13,600000.SH,91.44
2023-10-13,600519.SH,40.24
2023-10-13,000001.SZ,77.27
2023-10-13,300750.SZ,81.51
2023-10-13,601318.SH,54.15
2023-10-13,000858.SZ,55.3
2023-10-13,002594.SZ,55.47
2023-10-13,600036.SH,71.07
2023-10-16,600000.SH,41.29
2023-10-16,600519.SH,65.92
2023-10-16,000001.SZ,51.47
2023-10-16,300750.SZ,103.94
2023-10-16,601318.SH,108.85
2023-10-16,000858.SZ,63.18
2023-10-16,002594.SZ,80.53
2023-10-16,600036.SH,81.71
2023-10-17,600000.SH,79.41
2023-10-17,600519.SH,68.75
2023-10-17,000001.SZ,87.15
2023-10-17,300750.SZ,94.97
2023-10-17,601318.SH,56.0
2023-10-17,000858.SZ,47.57
2023-10-17,002594.SZ,78.75
2023-10-17,600036.SH,64.74
2023-10-18,600000.SH,85.89
2023-10-18,600519.SH,81.27
2023-10-18,000001.SZ,59.68
2023-10-18,300750.SZ,70.17
2023-10-18,601318.SH,111.38
2023-10-18,000858.SZ,119.28
2023-10-18,002594.SZ,74.65
2023-10-18,600036.SH,108.85
2023-10-19,600000.SH,45.52
2023-10-19,600519.SH,89.35
2023-10-19,000001.SZ,106.47
2023-10-19,300750.SZ,67.82
2023-10-19,601318.SH,82.39
2023-10-19,000858.SZ,79.83
2023-10-19,002594.SZ,69.41
2023-10-19,600036.SH,56.72
2023-10-20,600000.SH,46.95
2023-10-20,600519.SH,90.12
2023-10-20,000001.SZ,91.24
2023-10-20,300750.SZ,48.91
2023-10-20,601318.SH,74.29
2023-10-20,000858.SZ,98.08
2023-10-20,002594.SZ,51.8
2023-10-20,600036.SH,90.81
2023-10-23,600000.SH,93.29
2023-10-23,600519.SH,97.28
2023-10-23,000001.SZ,51.51
2023-10-23,300750.SZ,113.37
2023-10-23,601318.SH,42.84
2023-10-23,000858.SZ,116.24
2023-10-23,002594.SZ,117.71
2023-10-23,600036.SH,62.35
2023-10-24,600000.SH,51.08
2023-10-24,600519.SH,96.68
2023-10-24,000001.SZ,109.2
2023-10-24,300750.SZ,51.54
2023-10-24,601318.SH,58.1
2023-10-24,000858.SZ,107.91
2023-10-24,002594.SZ,46.83
2023-10-24,600036.SH,45.32
2023-10-25,600000.SH,103.17
2023-10-25,600519.SH,110.06
2023-10-25,000001.SZ,72.95
2023-10-25,300750.SZ,70.83
2023-10-25,601318.SH,115.99
2023-10-25,000858.SZ,50.8
2023-10-25,002594.SZ,76.52
2023-10-25,600036.SH,48.36
2023-10-26,600000.SH,104.47
2023-10-26,600519.SH,85.39
2023-10-26,000001.SZ,87.96
2023-10-26,300750.SZ,89.07
2023-10-26,601318.SH,89.31
2023-10-26,000858.SZ,85.5
2023-10-26,002594.SZ,78.87
2023-10-26,600036.SH,97.27
2023-10-27,600000.SH,52.63
2023-10-27,600519.SH,75.1
2023-10-27,000001.SZ,50.84
2023-10-27,300750.SZ,69.62
2023-10-27,601318.SH,42.09
2023-10-27,000858.SZ,62.36
2023-10-27,002594.SZ,81.16
2023-10-27,600036.SH,46.73
2023-10-30,600000.SH,117.64
2023-10-30,600519.SH,42.42
2023-10-30,000001.SZ,57.42
2023-10-30,300750.SZ,111.19
2023-10-30,601318.SH,83.08
2023-10-30,000858.SZ,93.87
2023-10-30,002594.SZ,116.3
2023-10-30,600036.SH,105.23
2023-10-31,600000.SH,44.9
2023-10-31,600519.SH,52.45
2023-10-31,000001.SZ,79.16
2023-10-31,300750.SZ,69.52
2023-10-31,601318.SH,44.62
2023-10-31,000858.SZ,51.16
2023-10-31,002594.SZ,98.95
2023-10-31,600036.SH,76.69
2023-11-01,600000.SH,100.59
2023-11-01,600519.SH,77.27
2023-11-01,000001.SZ,94.49
2023-11-01,300750.SZ,44.23
2023-11-01,601318.SH,95.16
2023-11-01,000858.SZ,41.36
2023-11-01,002594.SZ,40.85
2023-11-01,600036.SH,111.67
2023-11-02,600000.SH,41.17
2023-11-02,600519.SH,79.91
2023-11-02,000001.SZ,117.52
2023-11-02,300750.SZ,101.99
2023-11-02,601318.SH,58.58
2023-11-02,000858.SZ,119.6
2023-11-02,002594.SZ,113.93
2023-11-02,600036.SH,53.38
2023-11-03,600000.SH,50.09
2023-11-03,600519.SH,92.34
2023-11-03,000001.SZ,77.35
2023-11-03,300750.SZ,86.07
2023-11-03,601318.SH,72.78
2023-11-03,000858.SZ,61.91
2023-11-03,002594.SZ,43.57
2023-11-03,600036.SH,43.63
2023-11-06,600000.SH,113.0
2023-11-06,600519.SH,101.89
2023-11-06,000001.SZ,86.41
2023-11-06,300750.SZ,53.61
2023-11-06,601318.SH,56.39
2023-11-06,000858.SZ,92.63
2023-11-06,002594.SZ,59.44
2023-11-06,600036.SH,112.66
2023-11-07,600000.SH,66.41
2023-11-07,600519.SH,91.34
2023-11-07,000001.SZ,83.72
2023-11-07,300750.SZ,100.96
2023-11-07,601318.SH,43.99
2023-11-07,000858.SZ,98.97
2023-11-07,002594.SZ,90.45
2023-11-07,600036.SH,46.6
2023-11-08,600000.SH,72.56
2023-11-08,600519.SH,58.94
2023-11-08,000001.SZ,49.53
2023-11-08,300750.SZ,43.2
2023-11-08,601318.SH,55.88
2023-11-08,000858.SZ,73.79
2023-11-08,002594.SZ,104.82
2023-11-08,600036.SH,118.25
2023-11-09,600000.SH,113.25
2023-11-09,600519.SH,48.24
2023-11-09,000001.SZ,66.12
2023-11-09,300750.SZ,61.97
2023-11-09,601318.SH,119.96
2023-11-09,000858.SZ,100.94
2023-11-09,002594.SZ,73.42
2023-11-09,600036.SH,55.53
2023-11-10,600000.SH,100.85
2023-11-10,600519.SH,110.81
2023-11-10,000001.SZ,88.31
2023-11-10,300750.SZ,72.0
2023-11-10,601318.SH,114.91
2023-11-10,000858.SZ,95.5
2023-11-10,002594.SZ,75.66
2023-11-10,600036.SH,57.01
2023-11-13,600000.SH,92.52
2023-11-13,600519.SH,107.74
2023-11-13,000001.SZ,41.79
2023-11-13,300750.SZ,70.01
2023-11-13,601318.SH,111.99
2023-11-13,000858.SZ,42.58
2023-11-13,002594.SZ,103.13
2023-11-13,600036.SH,73.82
2023-11-14,600000.SH,94.19
2023-11-14,600519.SH,81.1
2023-11-14,000001.SZ,59.35
2023-11-14,300750.SZ,78.88
2023-11-14,601318.SH,58.21
2023-11-14,000858.SZ,61.58
2023-11-14,002594.SZ,79.62
2023-11-14,600036.SH,115.22
2023-11-15,600000.SH,94.04
2023-11-15,600519.SH,77.61
2023-11-15,000001.SZ,55.37
2023-11-15,300750.SZ,89.54
2023-11-15,601318.SH,42.88
2023-11-15,000858.SZ,42.08
2023-11-15,002594.SZ,116.27
2023-11-15,600036.SH,67.32
2023-11-16,600000.SH,79.38
2023-11-16,600519.SH,88.77
2023-11-16,000001.SZ,79.78
2023-11-16,300750.SZ,49.08
2023-11-16,601318.SH,99.56
2023-11-16,000858.SZ,71.11
2023-11-16,002594.SZ,105.41
2023-11-16,600036.SH,79.05
2023-11-17,600000.SH,75.46
2023-11-17,600519.SH,92.74
2023-11-17,000001.SZ,59.33
2023-11-17,300750.SZ,51.3
2023-11-17,601318.SH,50.31
2023-11-17,000858.SZ,94.5
2023-11-17,002594.SZ,62.3
2023-11-17,600036.SH,70.82
2023-11-20,600000.SH,73.72
2023-11-20,600519.SH,52.27
2023-11-20,000001.SZ,96.26
2023-11-20,300750.SZ,75.34
2023-11-20,601318.SH,94.48
2023-11-20,000858.SZ,69.46
2023-11-20,002594.SZ,79.96
2023-11-20,600036.SH,56.31
2023-11-21,600000.SH,90.39
2023-11-21,600519.SH,110.68
2023-11-21,000001.SZ,115.61
2023-11-21,300750.SZ,60.48
2023-11-21,601318.SH,67.36
2023-11-21,000858.SZ,75.03
2023-11-21,002594.SZ,84.9
2023-11-21,600036.SH,92.61
2023-11-22,600000.SH,57.39
2023-11-22,600519.SH,47.09
2023-11-22,000001.SZ,111.73
2023-11-22,300750.SZ,108.55
2023-11-22,601318.SH,112.47
2023-11-22,000858.SZ,40.04
2023-11-22,002594.SZ,115.24
2023-11-22,600036.SH,96.04
2023-11-23,600000.SH,50.12
2023-11-23,600519.SH,103.85
2023-11-23,000001.SZ,110.75
2023-11-23,300750.SZ,60.44
2023-11-23,601318.SH,58.29
2023-11-23,000858.SZ,67.9
2023-11-23,002594.SZ,93.31
2023-11-23,600036.SH,97.95
2023-11-24,600000.SH,113.81
2023-11-24,600519.SH,60.27
2023-11-24,000001.SZ,40.35
2023-11-24,300750.SZ,100.16
2023-11-24,601318.SH,81.97
2023-11-24,000858.SZ,91.32
2023-11-24,002594.SZ,118.14
2023-11-24,600036.SH,78.16
2023-11-27,600000.SH,112.23
2023-11-27,600519.SH,58.61
2023-11-27,000001.SZ,71.1
2023-11-27,300750.SZ,49.14
2023-11-27,601318.SH,54.02
2023-11-27,000858.SZ,66.9
2023-11-27,002594.SZ,49.42
2023-11-27,600036.SH,102.08
2023-11-28,600000.SH,48.36
2023-11-28,600519.SH,42.8
2023-11-28,000001.SZ,110.05
2023-11-28,300750.SZ,117.06
2023-11-28,601318.SH,72.35
2023-11-28,000858.SZ,56.53
2023-11-28,002594.SZ,87.58
2023-11-28,600036.SH,69.99
2023-11-29,600000.SH,48.22
2023-11-29,600519.SH,93.04
2023-11-29,000001.SZ,101.47
2023-11-29,300750.SZ,67.23
2023-11-29,601318.SH,100.03
2023-11-29,000858.SZ,77.31
2023-11-29,002594.SZ,96.3
2023-11-29,600036.SH,51.65
2023-11-30,600000.SH,47.24
2023-11-30,600519.SH,107.14
2023-11-30,000001.SZ,63.41
2023-11-30,300750.SZ,65.92
2023-11-30,601318.SH,112.54
2023-11-30,000858.SZ,41.72
2023-11-30,002594.SZ,81.18
2023-11-30,600036.SH,118.14
2023-12-01,600000.SH,82.65
2023-12-01,600519.SH,67.17
2023-12-01,000001.SZ,105.61
2023-12-01,300750.SZ,90.03
2023-12-01,601318.SH,61.12
2023-12-01,000858.SZ,88.39
2023-12-01,002594.SZ,119.85
2023-12-01,600036.SH,40.52
2023-12-04,600000.SH,51.0
2023-12-04,600519.SH,80.23
2023-12-04,000001.SZ,47.6
2023-12-04,300750.SZ,66.62
2023-12-04,601318.SH,100.79
2023-12-04,000858.SZ,96.0
2023-12-04,002594.SZ,69.31
2023-12-04,600036.SH,41.29
2023-12-05,600000.SH,107.88
2023-12-05,600519.SH,109.47
2023-12-05,000001.SZ,107.18
2023-12-05,300750.SZ,94.3
2023-12-05,601318.SH,103.13
2023-12-05,000858.SZ,46.81
2023-12-05,002594.SZ,48.34
2023-12-05,600036.SH,78.92
2023-12-06,600000.SH,115.76
2023-12-06,600519.SH,115.08
2023-12-06,000001.SZ,45.52
2023-12-06,300750.SZ,98.3
2023-12-06,601318.SH,82.36
2023-12-06,000858.SZ,67.45
2023-12-06,002594.SZ,101.71
2023-12-06,600036.SH,83.36
2023-12-07,600000.SH,110.24
2023-12-07,600519.SH,93.89
2023-12-07,000001.SZ,40.52
2023-12-07,300750.SZ,105.52
2023-12-07,601318.SH,115.68
2023-12-07,000858.SZ,86.48
2023-12-07,002594.SZ,115.7
2023-12-07,600036.SH,56.14
2023-12-08,600000.SH,68.29
2023-12-08,600519.SH,115.48
2023-12-08,000001.SZ,86.85
2023-12-08,300750.SZ,104.42
2023-12-08,601318.SH,105.02
2023-12-08,000858.SZ,73.64
2023-12-08,002594.SZ,86.28
2023-12-08,600036.SH,50.96
2023-12-11,600000.SH,84.75
2023-12-11,600519.SH,113.23
2023-12-11,000001.SZ,44.9
2023-12-11,300750.SZ,81.79
2023-12-11,601318.SH,96.13
2023-12-11,000858.SZ,43.97
2023-12-11,002594.SZ,44.13
2023-12-11,600036.SH,91.72
2023-12-12,600000.SH,66.01
2023-12-12,600519.SH,111.92
2023-12-12,000001.SZ,49.89
2023-12-12,300750.SZ,58.65
2023-12-12,601318.SH,68.76
2023-12-12,000858.SZ,76.74
2023-12-12,002594.SZ,109.19
2023-12-12,600036.SH,111.34
2023-12-13,600000.SH,73.92
2023-12-13,600519.SH,109.17
2023-12-13,000001.SZ,105.34
2023-12-13,300750.SZ,64.12
2023-12-13,601318.SH,67.62
2023-12-13,000858.SZ,56.88
2023-12-13,002594.SZ,116.96
2023-12-13,600036.SH,100.33
2023-12-14,600000.SH,64.7
2023-12-14,600519.SH,103.98
2023-12-14,000001.SZ,91.62
2023-12-14,300750.SZ,83.34
2023-12-14,601318.SH,56.52
2023-12-14,000858.SZ,84.55
2023-12-14,002594.SZ,88.91
2023-12-14,600036.SH,46.57
2023-12-15,600000.SH,94.57
2023-12-15,600519.SH,119.83
2023-12-15,000001.SZ,56.58
2023-12-15,300750.SZ,92.22
2023-12-15,601318.SH,89.48
2023-12-15,000858.SZ,93.71
2023-12-15,002594.SZ,42.03
2023-12-15,600036.SH,71.33
2023-12-18,600000.SH,73.3
2023-12-18,600519.SH,90.74
2023-12-18,000001.SZ,109.36
2023-12-18,300750.SZ,87.61
2023-12-18,601318.SH,90.01
2023-12-18,000858.SZ,69.69
2023-12-18,002594.SZ,93.48
2023-12-18,600036.SH,40.34
2023-12-19,600000.SH,65.35
2023-12-19,600519.SH,68.86
2023-12-19,000001.SZ,44.35
2023-12-19,300750.SZ,87.41
2023-12-19,601318.SH,63.79
2023-12-19,000858.SZ,42.59
2023-12-19,002594.SZ,77.02
2023-12-19,600036.SH,54.76
2023-12-20,600000.SH,64.89
2023-12-20,600519.SH,79.78
2023-12-20,000001.SZ,52.18
2023-12-20,300750.SZ,109.1
2023-12-20,601318.SH,66.05
2023-12-20,000858.SZ,70.37
2023-12-20,002594.SZ,43.18
2023-12-20,600036.SH,95.7
